domain,ranking,mld_res,mld.ps_res,card_rem,ratio_Rrem,ratio_Arem,jaccard_RR,jaccard_RA,jaccard_AR,jaccard_AA,jaccard_ARrd,jaccard_ARrem,label
app.qmailer.co.uk/link/8556/3624333/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
app.qmailer.co.uk/link/8556/3619630/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
app.qmailer.co.uk/link/8556/3625410/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
app.qmailer.co.uk/link/8556/3621315/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
www.signin.ebay.gbtrey.co.uk/identity.php?cmd=SignIn&co_partnerId=2&pUserId=&siteid=0&pageType=&pa1=&i1=&bshowgif=&UsingSSL=&ru=&pp=&pa2=&errmsg=&runameMessage-ID:,10000000,0,0,16,83.3125,86.1875,0,0,0,0,0,0.75307,1
app.qmailer.co.uk/link/8556/3624382/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
app.qmailer.co.uk/link/8556/3618728/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
app.qmailer.co.uk/link/8556/3622778/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
app.qmailer.co.uk/link/8556/3618756/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
app.qmailer.co.uk/link/8556/3623862/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
app.qmailer.co.uk/link/8556/3624125/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
app.qmailer.co.uk/link/8556/3619333/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
www.recepgul.com/wp-content/themes/sakura/js/plugins/placeholder/login.html,10000000,0,0,7,170.428571,173.857143,0,0,0,0,0,0.858134,1
limoservicesreviews.com/wp-includes/images/wlw/wp-icon.php,10000000,0,0,5,125.2,126.2,0,0,0,0,0,0.837719,1
paypal.com.cgi.bin.webscr.cmd.login.submit.dispatch.4451545112587451231121542221255411444778111543.ecommandotechnology.in/cmd=_login-submit&dispatch=58e263663d35d8880a13c0d3c0db1f8e95a86f1d2a239c77f0068f8a34cf8e77c55b632a5f/,10000000,0,0,10,156.7,154.3,0,0,0,0,0,0.778159,1
www.signin.ebay.co.uk.gbtrey.co.uk/index.php??wa=wsignin1.0&rpsnv=11&ct=1336517033&rver=6.1.6206.0&wp=MBI&wreply=mail.live.com/default.aspx&lc=1033&id=64855&mkt=en-us&cbcxt=mai&snsc=1&bk=1336517035,10000000,0,0,19,131.631579,126.526316,0,0,0,0,0,0.804636,1
paypal.com.us.cgi.bin.webscr.cmd.login-submit.dispatch.5885d80a13c0db1f8e263663d3faee8d7283e7f0184a5674430.f290db9.e9c846.588412.bandarepudio.com.br/rex/secure-code1/security/,10000000,0,0,14,162.642857,165,0,0,0,0,0,0.778596,1
paypal.com.cgi.bin.webscr.cmd.login.submit.dispatch.4451545112587451231121542221255411444778111543.ecommandotechnology.in/,10000000,0,0,10,156.7,154.3,0,0,0,0,0,0.778159,1
us.battle.net.login.ok.yv-login.com/login/en/login.html,10000000,0,0,4,337,348.25,0,0,0,0,0,0.802104,1
www.signin.ebay.co.uk.gbtrey.co.uk/index.php??wa=wsignin1.0&amp;rpsnv=11&amp;ct=1336517033&amp;rver=6.1.6206.0&amp;wp=MBI&amp;wreply=mail.live.com/default.aspx&amp;lc=1033&amp;id=64855&amp;mkt=en-us&amp;cbcxt=mai&amp;snsc=1&amp;bk=1336517035,10000000,0,0,20,127.1,121.55,0,0,0,0,0,0.801812,1
secure3ds.h19.ru/,170032,1,0,0,0,0,0,0,0,0,0.818182,0,1
secure3ds.h19.ru,170032,1,0,0,0,0,0,0,0,0,0.818182,0,1
paypal.com.cgi.bin.webscr.cmd.login.submit.dispatch.4451545112587451231121542221255411444778111543.ecommandotechnology.in/cmd=_login-submit&amp;dispatch=58e263663d35d8880a13c0d3c0db1f8e95a86f1d2a239c77f0068f8a34cf8e77c55b632a5f/,10000000,0,0,11,146.181818,142.727273,0,0,0,0,0,0.774428,1
slin.ca/paypal.com.cgi-bin-webscr-cmd-login-submit-dispatch-5885d80a13c0db1f8e263.663d3faee8d195a.86f1d21.7942f7415cf1b2a6.616938857942f.7415d80.a13c0d.b1f8e263663d3faee.8d195a86f1d21.7942f7415cf1b200/,10000000,1,0,10,156.7,154.3,0.000634,0.001289,0.000635,0.001289,0.909091,0.778159,1
www.gttconnect.com.cn/reg/d/www.paypal.fr/index.php?cmd=?cmd=_login&amp;dispatch=5885d80a13c0db1f8e263663d3faee8d4b3d02051cb40a5393d96fec50118c72,10000000,0,0,9,175.222222,177.888889,0,0,0,0,0,0.8317,1
www.signin.ebay.co.gbtrey.co.uk/index.php??wa=wsignin1.0&rpsnv=11&ct=1336517033&rver=6.1.6206.0&wp=MBI&wreply=mail.live.com/default.aspx&lc=1033&id=64855&mkt=en-us&cbcxt=mai&snsc=1&bk=1336517035,10000000,0,0,19,131.631579,126.526316,0,0,0,0,0,0.804636,1
paypal.com.us.cgi.bin.webscr.cmd.login-submit.dispatch.5885d80a13c0db1f8e263663d3faee8d7283e7f0184a5674430.f290db9.e9c846.588412.bandarepudio.com.br/rex/secure-code3/security/login.php,10000000,0,0,15,180.933333,184.666667,0,0,0,0,0,0.803947,1
paypal.cgi.bin.get-into.herf.secure.dispatch35463256rzr321654641dsf6543218747841hjk41231.lodgeisidora.cl/href/href/secure/center/update/limit/seccure/f2610830b3e906f597bced1065941813/,10000000,0,0,13,77.384615,77,0,0,0,0,0,0.727194,1
paypal.com.us.cgi.bin.webscr.cmd.login-submit.dispatch.5885d80a13c0db1f8e263663d3faee8d7283e7f0184a5674430.f290db9.e9c846.588412.bandarepudio.com.br/rex/secure-code7/security/login.php,10000000,0,0,15,180.933333,184.666667,0,0,0,0,0,0.803947,1
econtel.com.ec/wp-content/themes/ian/lloydstsb.co.uk/login.jsp.htm,10000000,1,0,7,141.857143,139,0,0,0,0,0.8,0.837383,1
paypal.cgi.bin.get-into.herf.secure.dispatch35463256rzr321654641dsf6543218747841hjk41231.lodgeisidora.cl/href/href/secure/center/update/limit/seccure/24a0b8b72c83361b7a1c456a9933266f/,10000000,0,0,13,77.384615,77,0,0,0,0,0,0.727194,1
paypal.cgi.bin.get-into.herf.secure.dispatch35463256rzr321654641dsf6543218747841hjk41231.lodgeisidora.cl/href/href/secure/center/update/limit/seccure/,10000000,0,0,13,77.384615,77,0,0,0,0,0,0.727194,1
paypal.com.us.cgi.bin.webscr.cmd.login-submit.dispatch.5885d80a13c0db1f8e263663d3faee8d7283e7f0184a5674430.f290db9.e9c846.588412.bandarepudio.com.br/rex/secure-code3/security/,10000000,0,0,14,162.642857,165,0,0,0,0,0,0.778596,1
paypal.com.us.cgi.bin.webscr.cmd.login-submit.dispatch.5885d80a13c0db1f8e263663d3faee8d7283e7f0184a5674430.f290db9.e9c846.588412.bandarepudio.com.br/rex/,10000000,0,0,11,144.727273,142.181818,0,0,0,0,0,0.775028,1
paypal.com.us.cgi.bin.webscr.cmd.login-submit.dispatch.5885d80a13c0db1f8e263663d3faee8d7283e7f0184a5674430.f290db9.e9c846.588412.bandarepudio.com.br/rex/secure-code0/security/login.php,10000000,0,0,15,180.933333,184.666667,0,0,0,0,0,0.803947,1
polytheama.com/proimg/aol.html,10000000,1,0,4,203.75,202.25,0,0,0,0,0.75,0.630522,1
'www.signin.ebay.co.uk.gbtrey.co.uk/index.php??wa=wsignin1.0&amp;rpsnv=11&amp;ct=1336517033&amp;rver=6.1.6206.0&amp;wp=MBI&amp;wreply=http:\%2F\%2Fmail.live.com\%2Fdefault.aspx&amp;lc=1033&amp;id=64855&amp;mkt=en-us&amp;cbcxt=mai&amp;snsc=1&amp;bk=1336517035',10000000,0,0,21,124.047619,118.428571,0,0,0,0,0,0.795487,1
stickleystore.com/mode/Datetimete:/Group/Processing.htm,10000000,0,0,5,105.6,108,0,0,0,0,0,0.847751,1
allergybustersqueensland.com/includes/phpInputFilter/paypal.fr/?cmd=_login-run&amp;dispatch=5885d80a13c0db1f8e263663d3faee8d7283e7f0184a5674430f290db9e9c846,10000000,0,0,8,125,125.75,0,0,0,0,0,0.82198,1
paypal.com.us.cgi.bin.webscr.cmd.login.member.verifed.interhottap.com.mx/54855458214/32d50f8a82569239f19080eb15fd53f7/,10000000,0,0,9,172.222222,170.777778,0,0,0,0,0,0.779251,1
askboz.com/evd/webscrcmd=_login-run-5885d80a13c0db/,10000000,0,0,6,217,222.666667,0,0,0,0,0,0.783638,1
www.diversity.pt/ppl/,10000000,1,0,1,22,10,0.022727,0.03125,0.025641,0.037037,0.782609,0.391304,1
www.diversity.pt/ppl,10000000,1,0,1,22,10,0.022727,0.03125,0.025641,0.037037,0.782609,0.391304,1
app.qmailer.co.uk/link/8556/3622547/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
wsip-98-172-113-52.ks.ks.cox.net/directory/webscr=cmd/login-done/login_access=1338227471/profile.htm,1224,1,1,10,153.5,155.6,0.009579,0.010088,0.007065,0.007609,0.755556,0.787739,1
'www.capeannseptic.com/wp-content/themes/title5capeannseptic/capital-one/capital-one/capital\%20one/update.html',10000000,0,0,9,107,107.333333,0,0,0,0,0,0.772978,1
autismogranada.com/1/d/paypal.com/login/verify/webscr_cmd-run/accounts/billing/id/58662493187/pp/,10000000,0,0,8,140.125,139.125,0,0,0,0,0,0.805982,1
paypal.com.us-cgi-bin-webscr-cmd-login-submit-dispatch-5885d80a13.c0db1f8e.263663d3f.aee8d7283e.7f0184a5.674430f.290db9e9c84618.4a5.674430.f290db9e9c846184a.5.6.290db9e9c846.umitalgan.net/reboot.php,10000000,0,0,12,169,168.416667,0,0,0,0,0,0.810013,1
www.signin.ebay.co.gbtrey.co.uk/identity.php?cmd=SignIn&co_partnerId=2&pUserId=&siteid=0&pageType=&pa1=&i1=&bshowgif=&UsingSSL=&ru=&pp=&pa2=&errmsg=&runameMessage-ID:,10000000,0,0,17,88.764706,88.764706,0,0,0,0,0,0.741489,1
justperioddrama.com/haccess/www./loginAction/pbs-nets.dk-Opret-din-kode-til-Verified-by-Visa-eller-MasterCard-SecureCode/149.20.54.227/,10000000,0,0,15,93.666667,93.6,0,0,0,0,0,0.792597,1
justperioddrama.com/haccess/www./loginAction/pbs-nets.dk-Opret-din-kode-til-Verified-by-Visa-eller-MasterCard-SecureCode/?,10000000,0,0,15,93.666667,93.6,0,0,0,0,0,0.792597,1
signin.ebay.co.uk.gbtrey.co.uk/index.php??wa=wsignin1.0&rpsnv=11&ct=1336517033&rver=6.1.6206.0&wp=MBI&wreply=mail.live.com/default.aspx&lc=1033&id=64855&mkt=en-us&cbcxt=mai&snsc=1&bk=1336517035,10000000,0,0,18,132.722222,126.833333,0,0,0,0,0,0.803165,1
'www.signin.ebay.co.gbtrey.co.uk/index.php??wa=wsignin1.0&rpsnv=11&ct=1336517033&rver=6.1.6206.0&wp=MBI&wreply=http:\%2F\%2Fmail.live.com\%2Fdefault.aspx&lc=1033&id=64855&mkt=en-us&cbcxt=mai&snsc=1&bk=1336517035',10000000,0,0,20,128.2,123,0,0,0,0,0,0.798139,1
paypal.com.us.cgi-bin.webscr-cmd.login-run.dispatch.5885d80a13c0db1f8e263663d3faee8d43b1bb6ca6ed6aee8d43b16cv7.adrisilk.com.br/,10000000,0,0,10,162.4,161.2,0,0,0,0,0,0.77121,1
c1cl.com/secure1.kijiji.ca/SignIn.htm,10000000,0,0,4,29,24.75,0,0,0,0,0,0.580882,1
signin.ebay.co.uk.gbtrey.co.uk/identity.php?cmd=SignIn&co_partnerId=2&pUserId=&siteid=0&pageType=&pa1=&i1=&bshowgif=&UsingSSL=&ru=&pp=&pa2=&errmsg=&runameMessage-ID:,10000000,0,0,16,87.3125,86.75,0,0,0,0,0,0.741714,1
paypal.fr.europe.lange.france.conf.account.paypal.murnikusuma.net/5885d80a13c0db1f8e263663d3faee8d0288a7fd2903afb85a5540fd44243d06/,10000000,0,0,6,94.666667,91.666667,0,0,0,0,0,0.780255,1
skype-updatr.info/,10000000,0,0,0,0,0,0,0,0,0,0,0,1
elbazdance.co.il/images/northrock.htm,10000000,0,0,4,99,95.5,0,0,0,0,0,0.70989,1
paypal.cgi.bin.get-into.herf.secure.dispatch35463256rzr321654641dsf6543218747841hjk41231.lodgeisidora.cl/href/href/secure/center/update/limit/seccure/f0842fda49841bc6ab587c394ad695bd/,10000000,0,0,13,77.384615,77,0,0,0,0,0,0.727194,1
'bspnepal.org.np/mm/PayPal\%20Extract/paypal/',10000000,0,0,2,46,39,0,0,0,0,0,0.7,1
app.qmailer.co.uk/link/8556/3620363/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
app.qmailer.co.uk/link/8556/3620488/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
app.qmailer.co.uk/link/8556/3619431/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
app.qmailer.co.uk/link/8556/3621494/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
app.qmailer.co.uk/link/8556/3624341/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
app.qmailer.co.uk/link/8556/3618179/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
app.qmailer.co.uk/link/8556/3620646/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
app.qmailer.co.uk/link/8556/3624701/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
app.qmailer.co.uk/link/8556/3618747/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
app.qmailer.co.uk/link/8556/3618334/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
app.qmailer.co.uk/link/8556/3619411/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
app.qmailer.co.uk/link/8556/3624013/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
app.qmailer.co.uk/link/8556/3618108/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
app.qmailer.co.uk/link/8556/3618114/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
app.qmailer.co.uk/link/8556/3620592/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
app.qmailer.co.uk/link/8556/3625487/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
app.qmailer.co.uk/link/8556/3625903/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
app.qmailer.co.uk/link/8556/3623131/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
app.qmailer.co.uk/link/8556/3619781/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
app.qmailer.co.uk/link/8556/3619176/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
app.qmailer.co.uk/link/8556/3619114/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
app.qmailer.co.uk/link/8556/3625025/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
app.qmailer.co.uk/link/8556/3623768/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
app.qmailer.co.uk/link/8556/3619521/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
app.qmailer.co.uk/link/8556/3618064/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
app.qmailer.co.uk/link/8556/3618342/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
app.qmailer.co.uk/link/8556/3619710/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
app.qmailer.co.uk/link/8556/3622069/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
app.qmailer.co.uk/link/8556/3623406/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
app.qmailer.co.uk/link/8556/3619916/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
app.qmailer.co.uk/link/8556/3622822/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
app.qmailer.co.uk/link/8556/3621284/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
app.qmailer.co.uk/link/8556/3620293/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
app.qmailer.co.uk/link/8556/3619769/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
app.qmailer.co.uk/link/8556/3625177/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
app.qmailer.co.uk/link/8556/3625789/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
app.qmailer.co.uk/link/8556/3625674/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
app.qmailer.co.uk/link/8556/3624782/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
app.qmailer.co.uk/link/8556/3623369/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
app.qmailer.co.uk/link/8556/3626117/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
machenss.com/pCntrlch/webscr_prim.php?sdr01=Zi5ydWVlZ2VyQGJsdWV3aW4uY2g,10000000,0,0,5,87.4,92,0,0,0,0,0,0.853306,1
app.qmailer.co.uk/link/8556/3623658/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
app.qmailer.co.uk/link/8556/3618440/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
app.qmailer.co.uk/link/8556/3618441/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
woshinide.cn/Paypal/,10000000,0,0,1,70,59,0,0,0,0,0,0.72,1
app.qmailer.co.uk/link/8556/3622298/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
app.qmailer.co.uk/link/8556/3622517/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
app.qmailer.co.uk/link/8556/3623033/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
'signin.ebay.co.uk.gbtrey.co.uk/index.php??wa=wsignin1.0&rpsnv=11&ct=1336517033&rver=6.1.6206.0&wp=MBI&wreply=http:\%2F\%2Fmail.live.com\%2Fdefault.aspx&lc=1033&id=64855&mkt=en-us&cbcxt=mai&snsc=1&bk=1336517035',10000000,0,0,19,129.052632,123.105263,0,0,0,0,0,0.795054,1
app.qmailer.co.uk/link/8556/3625147/179552,836190,0,0,1,114,111,0,0,0,0,0,0.5625,1
paypsales.xgsm.pl/,10000000,0,0,0,0,0,0,0,0,0,0,0,1
www.skype.com.on-your-computer.net/?id=25,10000000,0,0,2,82,83.5,0,0,0,0,0,0.697436,1
www.gttconnect.com.cn/engine/www.paypal.fr/index.php,10000000,0,0,5,159.2,165,0,0,0,0,0,0.803115,1
easemail.in/paypal.com/creditcarddetails,10000000,0,0,4,62.5,51.5,0,0,0,0,0,0.640288,1
allergybustersqueensland.com/components/com_jcomments/plugins/paypal.fr/,10000000,0,0,5,28.8,23.6,0,0,0,0,0,0.723684,1
allergybustersqueensland.com/components/com_jcomments/plugins/paypal.fr/?cmd=_login-run&amp;dispatch=5885d80a13c0db1f8e263663d3faee8d7283e7f0184a5674430f290db9e9c846,10000000,0,0,10,106,105.3,0,0,0,0,0,0.816853,1
belezabelcorp.com.br/paypal/www.Paypal.com/error_login.html?cmd=_login-run&dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcd8,10000000,0,0,9,178.888889,181.777778,0,0,0,0,0,0.814421,1
mgt.skru.ac.th/slide/bankofamerica.com/signon.php?section=signinpage&amp;update=&amp;cookiecheck=yes&amp;destination=nba/signin,10000000,1,0,14,94.857143,88.428571,0.002246,0.002408,0.001498,0.001606,0.818182,0.722148,1
paypai.account.member-confirm2.warszawa223.com.pl/security/security/information.htm,10000000,0,0,6,92.666667,97.333333,0,0,0,0,0,0.722054,1
blackart.co.kr/au/paypal.com/webscr/secure/,10000000,0,0,5,140.8,132.4,0,0,0,0,0,0.641827,1
linearsolutions.es/Software/webscr/,10000000,0,0,4,151,151.25,0,0,0,0,0,0.681502,1
www.balder.com.br/windows/index1.htm,10000000,1,0,3,413,420.333333,0,0,0,0,1,0.881114,1
machenss.com/pCntrlch/webscr_prim.php?sdr01=aGVsZ2EucG9ldHNjaEB0LW9ubGluZS5kZQ=,10000000,0,0,5,87.4,92,0,0,0,0,0,0.853306,1
kundencenter-paypalservice.de/?/de/cgi-bin/webscr?cmd=_verifi-run&dispatch=5885d80a13c0db1f8e263663d3faee8d8494db9703d295b4a2116480ee01a05c,10000000,0,0,8,82.375,80.125,0,0,0,0,0,0.660281,1
skywatchstudios.co.za/modules/,10000000,0,0,1,19,17,0,0,0,0,0,0.714286,1
kundencenter-paypalservice.com/?/de/cgi-bin/webscr?cmd=_verifi-run&dispatch=5885d80a13c0db1f8e263663d3faee8d8494db9703d295b4a2116480ee01a05c,10000000,0,0,8,82.375,80.125,0,0,0,0,0,0.660281,1
allergybustersqueensland.com/images/smilies/fr/service.compte/3000largent/paypal.fr/?cmd=_login-run&dispatch=5885d80a13c0db1f8e263663d3faee8d7283e7f0184a5674430f290db9e9c846,10000000,0,0,10,140.8,144.2,0,0,0,0,0,0.798107,1
us.battle.net.login.pandaria-blizzard.net/,10000000,0,0,2,167.5,169.5,0,0,0,0,0,0.60095,1
www.alquilereselibes.com/wp-content/wells/www.wellsfargo/online.htm,10000000,0,0,6,495.166667,521.666667,0,0,0,0,0,0.870898,1
www.topclim.com.br/wp-admin/network/capitalone.com/cap.php,10000000,0,0,7,188,192.714286,0,0,0,0,0,0.757916,1
allergybustersqueensland.com/components/com_jcomments/plugins/paypal.fr/?cmd=_login-run&dispatch=5885d80a13c0db1f8e263663d3faee8d7283e7f0184a5674430f290db9e9c846,10000000,0,0,9,113.222222,114,0,0,0,0,0,0.822638,1
payall.cu.cc/us/cgi-bin/webscrcmd=_login-run/webscrcmd=_account-run/updates-paypal/confirm-paypal/,10000000,0,0,11,149.090909,151,0,0,0,0,0,0.775686,1
www.ceuciplastic.com/images/jtrraca/84d8535384394d853538439384d84d85353844d853535353843ae3ae091d0d3faee8d938/sdfdfjjh.htm?e00dc11c8f1bf5fef6f0f569391e33aae00dc11c8f1bf5fef6f0f569391e33aa,10000000,0,0,6,28.166667,23.333333,0,0,0,0,0,0.716667,1
machenss.net/pCntrlch/webscr_prim.php,10000000,0,0,3,145.666667,153.333333,0,0,0,0,0,0.853306,1
sepakbolaonline.com/wp-content/themes/redcarpet-3.0.6/safe/ib.nab.com.au/,10000000,0,0,7,104.428571,101,0,0,0,0,0,0.672093,1
sepakbolaonline.com/wp-content/themes/redcarpet-3.0.6/safe/ib.nab.com.au,10000000,0,0,7,104.428571,101,0,0,0,0,0,0.672093,1
member.paypal.com.cgi.bin.webscr.cmd.flow.session.lohzumu98pjkwkwudgtj3ie6btlub.online775885d80a13c0db1f8e263663d3faee8d43b1bb6ca3ufquez.craftycarlos.com/e69373d909ae778218b770b4b62b175a/,10000000,0,0,14,67.285714,61.5,0,0,0,0,0,0.666359,1
adriencouture.com/wordpress/soki/scram/,10000000,0,0,2,89.5,89.5,0,0,0,0,0,0.79,1
xekapx31.com/pppoanel/panel/config/youraccoount/login.html/update/PayFR.php?cmd=_login&dispatch=5885d80a13c0db1f8e263663d3faee8d4b3d02051cb40a5393d96fec50118c72,10000000,0,0,14,132.857143,138.285714,0,0,0,0,0,0.837367,1
paypal.com.us.cgi.bin.webscr.cmd.login.member.verifed.interhottap.com.mx/54855458214/23f5839416fa63ec49b3f855310dce75/,10000000,0,0,9,172.222222,170.777778,0,0,0,0,0,0.779251,1
paypal.com.us.cgi.bin.webscr.cmd.login.member.verifed.interhottap.com.mx/54855458214,10000000,0,0,9,172.222222,170.777778,0,0,0,0,0,0.779251,1
paypal.com.us.cgi.bin.webscr.cmd.login.member.verifed.interhottap.com.mx/54855458214/23bf9c1ccadeb59398f870bc932bd60e/,10000000,0,0,10,155,153.7,0,0,0,0,0,0.779251,1
paypal.com.us.cgi.bin.webscr.cmd.login.member.verifed.interhottap.com.mx/54855458214/2f55759280859781d653bd98c80a3528/,10000000,0,0,9,172.222222,170.777778,0,0,0,0,0,0.779251,1
paypal.com-fr.cji-bin.webscr.cmd.dispatch.5885d80a13c0db1f8e263663d3faef0184a5674430f290db9e9c846.tian.com.mx/paypal/,10000000,1,0,8,95.625,89.5,0,0,0,0,0.714286,0.660314,1
promocaomembertamfidelidade.k6.com.br/index.php,157636,1,0,2,265,277.5,0,0,0,0,0,0.82968,1
machenss.info/pCntrlch/webscr_prim.php?sdr01=ZnJhbnppc2thLW1lZGl1bUBibHVld2luLmNo,10000000,0,0,5,87.4,92,0,0,0,0,0,0.853306,1
machenss.info/pCntrlch/webscr_prim.php?sdr01=Zi5ydWVlZ2VyQGJsdWV3aW4uY2gMessage-ID:,10000000,0,0,5,87.4,92,0,0,0,0,0,0.853306,1
promocaomembertamfidelidade.k6.com.br/,157636,1,0,0,0,0,0,0,0,0,0,0,1
bit.ly/MxRHEh,3832,1,1,1,0,0,0,0,0,0,0.516129,0,1
grande-randonnee.fr/RequetesMySQL/verification/loggedin/verified/ab92a310d6fd790bd84ac26ff35447d0/,10000000,0,0,4,11,8.75,0,0,0,0,0,0.717391,1
paypal.tian.com.mx/paypal.php,10000000,1,0,2,253.5,259.5,0,0,0,0,0.714286,0.842011,1
produccioncv.cl/www/pp(fr)2012-06-28/,10000000,0,0,1,112,121,0,0,0,0,0,0.688406,1
www.pizzaflamme.fr/modules/mod_custom/SSL/update.htm,10000000,0,0,6,42.5,38.166667,0,0,0,0,0,0.741007,1
machenss.com/pCntrlch/webscr_prim.php?sdr01=Zi5ydWVlZ2VyQGJsdWV3aW4uY2g=,10000000,0,0,5,87.4,92,0,0,0,0,0,0.853306,1
machenss.com/Zi5ydWVlZ2VyQGJsdWV3aW4uY2g=/DEsdR/cgifp69rg5wau7l2xq,10000000,0,0,4,0,0,0,0,0,0,0,0,1
machenss.com/pCntrlch/webscr_prim.php?sdr01=aGVsZ2EucG9ldHNjaEB0LW9ubGluZS5kZQ==,10000000,0,0,5,87.4,92,0,0,0,0,0,0.853306,1
machenss.com/aGVsZ2EucG9ldHNjaEB0LW9ubGluZS5kZQ==/DEsdR/cgi4T9ydwbz5lv1r68,10000000,0,0,3,0,0,0,0,0,0,0,0,1
machenss.com/pCntrlch/webscr_prim.php?sdr01=amVubnlfbXVlbGxlcjkxQGFyY29yLmRl,10000000,0,0,5,87.4,92,0,0,0,0,0,0.853306,1
machenss.com/amVubnlfbXVlbGxlcjkxQGFyY29yLmRl/DEsdR/cgi8ewy6gnjuhmcf95,10000000,0,0,4,0,0,0,0,0,0,0,0,1
machenss.com/pCntrlch/webscr_prim.php?sdr01=Zi5jemFrZXJAZ214LmRl,10000000,0,0,4,109.25,115,0,0,0,0,0,0.853306,1
machenss.com/Zi5jemFrZXJAZ214LmRl/DEsdR/cgiu1gf2dkyrvjpbeq,10000000,0,0,3,0,0,0,0,0,0,0,0,1
machenss.com/pCntrlch/webscr_prim.php?sdr01=aGVsZ2EucG9ldHNjaEB0LW9ubGluZS5kZQ=Message-ID:,10000000,0,0,6,82.666667,86,0,0,0,0,0,0.843352,1
machenss.com/pCntrlch/webscr.php?cmd_=session.start&sdr01=aGVsZ2EucG9ldHNjaEB0LW9ubGluZS5kZQ=Message-ID:,10000000,0,0,10,103.5,103.2,0,0,0,0,0,0.771208,1
200-98-200-114.clouduol.com.br/cliente/www.clientes.hsbc.com.br/,267071,0,0,5,67.6,60,0,0,0,0,0,0.65285,1
pyuthansamachar.com/np/Paypal_Virefication/f09790fbf7ee0ad638e19c9089d0e7f8/details.php?cmd=_account,10000000,0,0,6,103.5,108.166667,0,0,0,0,0,0.801418,1
